Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region
BK-11260;Berenike Kampe;Individual Customer;United States;Chicago;Illinois;60610;Central
PN-18775;Parhena Norris;Home Office;United States;Bakersfield;California;93309;West
AZ-10750;Annie Zypern;Individual Customer;United States;Dallas;Texas;75217;Central
GM-14500;Gene McClure;Individual Customer;United States;Philadelphia;Pennsylvania;19140;East
BM-11785;Bryan Mills;Individual Customer;United States;Deltona;Florida;32725;South
NH-18610;Nicole Hansen;Business Customer;United States;Columbus;Georgia;31907;South
PN-18775;Parhena Norris;Home Office;United States;Nashville;Tennessee;37211;South
EH-13765;Edward Hooks;Business Customer;United States;Philadelphia;Pennsylvania;19134;East
HA-14905;Helen Abelman;Individual Customer;United States;Chicago;Illinois;60610;Central
AB-10150;Aimee Bixby;Individual Customer;United States;Dallas;Texas;75220;Central
MS-17365;Maribeth Schnelling;Individual Customer;United States;Carlsbad;New Mexico;88220;West
DD-13570;Dorothy Dickinson;Individual Customer;United States;Philadelphia;Pennsylvania;19134;East
MT-17815;Meg Tillman;Individual Customer;United States;New York City;New York;10009;East
GM-14500;Gene McClure;Individual Customer;United States;Oceanside;New York;11572;East
KB-16585;Ken Black;Business Customer;United States;Lafayette;Louisiana;70506;South
DM-13015;Darrin Martin;Individual Customer;United States;New York City;New York;10009;East
BP-11185;Ben Peterman;Business Customer;United States;Anaheim;California;92804;West
EP-13915;Emily Phan;Individual Customer;United States;Deltona;Florida;32725;South
FG-14260;Frank Gastineau;Home Office;United States;New York City;New York;10009;East
AB-10255;Alejandro Ballentine;Home Office;United States;Seattle;Washington;98103;West
RD-19480;Rick Duston;Individual Customer;United States;San Diego;California;92105;West
TS-21430;Tom Stivers;Business Customer;United States;Oklahoma City;Oklahoma;73120;Central
JA-15970;Joseph Airdo;Individual Customer;United States;Mount Vernon;New York;10550;East
SW-20455;Shaun Weien;Individual Customer;United States;San Francisco;California;94109;West
FP-14320;Frank Preis;Individual Customer;United States;New York City;New York;10009;East
JL-15835;John Lee;Individual Customer;United States;Los Angeles;California;90045;West
JL-15175;James Lanier;Home Office;United States;Chandler;Arizona;85224;West
JG-15160;James Galang;Individual Customer;United States;Long Beach;New York;11561;East
SH-19975;Sally Hughsby;Business Customer;United States;San Francisco;California;94109;West
LS-17200;Luke Schmidt;Business Customer;United States;Helena;Montana;59601;West
CS-11860;Cari Schnelling;Individual Customer;United States;New York City;New York;10011;East
KW-16570;Kelly Williams;Individual Customer;United States;Kirkwood;Missouri;63122;Central
GH-14410;Gary Hansen;Home Office;United States;Chicago;Illinois;60653;Central
AG-10495;Andrew Gjertsen;Business Customer;United States;Peoria;Arizona;85345;West
TS-21430;Tom Stivers;Business Customer;United States;Seattle;Washington;98103;West
AJ-10945;Ashley Jarboe;Individual Customer;United States;Taylor;Michigan;48180;Central
SJ-20215;Sarah Jordon;Individual Customer;United States;Pasadena;California;91104;West
SC-20020;Sam Craven;Individual Customer;United States;Midland;Michigan;48640;Central
LA-16780;Laura Armstrong;Business Customer;United States;Detroit;Michigan;48205;Central
FC-14335;Fred Chung;Business Customer;United States;Pueblo;Colorado;81001;West
CA-12265;Christina Anderson;Individual Customer;United States;Waco;Texas;76706;Central
JH-15985;Joseph Holt;Individual Customer;United States;San Francisco;California;94109;West
AJ-10795;Anthony Johnson;Business Customer;United States;New York City;New York;10024;East
BT-11395;Bill Tyler;Business Customer;United States;Los Angeles;California;90036;West
DJ-13510;Don Jones;Business Customer;United States;Woonsocket;Rhode Island;2895;East
AG-10675;Anna Gayman;Individual Customer;United States;Columbus;Georgia;31907;South
JD-15790;John Dryer;Individual Customer;United States;Jacksonville;Florida;32216;South
EH-14125;Eugene Hildebrand;Home Office;United States;Philadelphia;Pennsylvania;19140;East
ZC-21910;Zuschuss Carroll;Individual Customer;United States;Columbus;Indiana;47201;Central
XP-21865;Xylona Preis;Individual Customer;United States;Pasadena;Texas;77506;Central
DK-12985;Darren Koutras;Individual Customer;United States;San Francisco;California;94122;West
CS-12250;Chris Selesnick;Business Customer;United States;Columbia;South Carolina;29203;South
AI-10855;Arianne Irving;Individual Customer;United States;Kent;Washington;98031;West
AA-10315;Alex Avila;Individual Customer;United States;Round Rock;Texas;78664;Central
RE-19450;Richard Eichhorn;Individual Customer;United States;Oakland;California;94601;West
TM-21010;Tamara Manning;Individual Customer;United States;Auburn;New York;13021;East
YS-21880;Yana Sorensen;Business Customer;United States;Newark;Delaware;19711;East
AZ-10750;Annie Zypern;Individual Customer;United States;New York City;New York;10024;East
CM-12445;Chuck Magee;Individual Customer;United States;Redlands;California;92374;West
JB-16000;Joy Bell-;Individual Customer;United States;Roseville;Michigan;48066;Central
LC-16930;Linda Cazamias;Business Customer;United States;New York City;New York;10011;East
CA-12775;Cynthia Arntzen;Individual Customer;United States;Detroit;Michigan;48205;Central
SR-20425;Sharelle Roach;Home Office;United States;Detroit;Michigan;48234;Central
PP-18955;Paul Prost;Home Office;United States;Springfield;Missouri;65807;Central
JM-15865;John Murray;Individual Customer;United States;Los Angeles;California;90036;West
AS-10090;Adam Shillingsburg;Individual Customer;United States;New York City;New York;10011;East
LS-16975;Lindsay Shagiari;Home Office;United States;San Francisco;California;94109;West
SA-20830;Sue Ann Reed;Individual Customer;United States;Fresno;California;93727;West
LS-17200;Luke Schmidt;Business Customer;United States;Texarkana;Arkansas;71854;South
TM-21490;Tony Molinari;Individual Customer;United States;San Francisco;California;94110;West
TT-21265;Tim Taslimi;Business Customer;United States;Indianapolis;Indiana;46203;Central
DN-13690;Duane Noonan;Individual Customer;United States;Columbia;Maryland;21044;East
EB-14110;Eugene Barchas;Individual Customer;United States;San Jose;California;95123;West
CM-11815;Candace McMahon;Business Customer;United States;Seattle;Washington;98115;West
HM-14860;Harry Marie;Business Customer;United States;Carrollton;Texas;75007;Central
KM-16375;Katherine Murray;Home Office;United States;Arlington;Virginia;22204;South
BF-11020;Barry Französisch;Business Customer;United States;Los Angeles;California;90032;West
JE-15745;Joel Eaton;Individual Customer;United States;Frankfort;Illinois;60423;Central
EJ-14155;Eva Jacobs;Individual Customer;United States;Seattle;Washington;98105;West
BN-11470;Brad Norvell;Business Customer;United States;Philadelphia;Pennsylvania;19143;East
EC-14050;Erin Creighton;Individual Customer;United States;Columbus;Georgia;31907;South
TT-21220;Thomas Thornton;Individual Customer;United States;Virginia Beach;Virginia;23464;South
NP-18685;Nora Pelletier;Home Office;United States;Des Moines;Washington;98198;West
AH-10195;Alan Haines;Business Customer;United States;Bethlehem;Pennsylvania;18018;East
CC-12145;Charles Crestani;Individual Customer;United States;Oklahoma City;Oklahoma;73120;Central
DL-13315;Delfina Latchford;Individual Customer;United States;Rancho Cucamonga;California;91730;West
XP-21865;Xylona Preis;Individual Customer;United States;Los Angeles;California;90032;West
MA-17560;Matt Abelman;Home Office;United States;Philadelphia;Pennsylvania;19120;East
SZ-20035;Sam Zeldin;Home Office;United States;Houston;Texas;77036;Central
CS-11845;Cari Sayre;Business Customer;United States;Seattle;Washington;98103;West
MH-18115;Mick Hernandez;Home Office;United States;Yonkers;New York;10701;East
CB-12025;Cassandra Brandow;Individual Customer;United States;San Francisco;California;94110;West
JO-15145;Jack O'Briant;Business Customer;United States;Los Angeles;California;90008;West
PA-19060;Pete Armstrong;Home Office;United States;Miami;Florida;33142;South
SV-20785;Stewart Visinsky;Individual Customer;United States;Burlington;Vermont;5408;East
KL-16555;Kelly Lampkin;Business Customer;United States;Fayetteville;Arkansas;72701;South
BC-11125;Becky Castell;Home Office;United States;Odessa;Texas;79762;Central
PO-18850;Patrick O'Brill;Individual Customer;United States;Virginia Beach;Virginia;23464;South
AG-10675;Anna Gayman;Individual Customer;United States;Milwaukee;Wisconsin;53209;Central
SP-20860;Sung Pak;Business Customer;United States;Rochester;Minnesota;55901;Central
LH-17020;Lisa Hazard;Individual Customer;United States;Louisville;Colorado;80027;West
AD-10180;Alan Dominguez;Home Office;United States;San Francisco;California;94122;West
KT-16465;Kean Takahito;Individual Customer;United States;Houston;Texas;77036;Central
PJ-19015;Pauline Johnson;Individual Customer;United States;Miami;Florida;33180;South
MC-18100;Mick Crebagga;Individual Customer;United States;Medina;Ohio;44256;East
BO-11350;Bill Overfelt;Business Customer;United States;Roseville;Minnesota;55113;Central
DP-13000;Darren Powers;Individual Customer;United States;Houston;Texas;77041;Central
TM-21490;Tony Molinari;Individual Customer;United States;Yonkers;New York;10701;East
DV-13045;Darrin Van Huff;Business Customer;United States;San Diego;California;92037;West
AH-10690;Anna Häberlin;Business Customer;United States;Springfield;Virginia;22153;South
AB-10165;Alan Barnes;Individual Customer;United States;Decatur;Illinois;62521;Central
JS-15940;Joni Sundaresam;Home Office;United States;Garland;Texas;75043;Central
BV-11245;Benjamin Venier;Business Customer;United States;Oceanside;New York;11572;East
NC-18415;Nathan Cano;Individual Customer;United States;Houston;Texas;77095;Central
SU-20665;Stephanie Ulpright;Home Office;United States;Greenville;North Carolina;27834;South
DJ-13510;Don Jones;Business Customer;United States;San Francisco;California;94110;West
DL-12865;Dan Lawera;Individual Customer;United States;Greensboro;North Carolina;27405;South
Dp-13240;Dean percer;Home Office;United States;Knoxville;Tennessee;37918;South
TM-21010;Tamara Manning;Individual Customer;United States;Grand Island;Nebraska;68801;Central
TZ-21580;Tracy Zic;Individual Customer;United States;Lakewood;California;90712;West
SC-20260;Scott Cohen;Business Customer;United States;Lawrence;Massachusetts;1841;East
LS-17230;Lycoris Saunders;Individual Customer;United States;Los Angeles;California;90049;West
MV-18190;Mike Vittorini;Individual Customer;United States;Houston;Texas;77036;Central
BD-11620;Brian DeCherney;Individual Customer;United States;New York City;New York;10035;East
CV-12295;Christina VanderZanden;Individual Customer;United States;New York City;New York;10011;East
KB-16315;Karl Braun;Individual Customer;United States;Newark;Delaware;19711;East
ME-18010;Michelle Ellison;Business Customer;United States;Seattle;Washington;98105;West
AJ-10780;Anthony Jacobs;Business Customer;United States;Scottsdale;Arizona;85254;West
DV-13465;Dianna Vittorini;Individual Customer;United States;Oceanside;New York;11572;East
JK-15325;Jason Klamczynski;Business Customer;United States;Dallas;Texas;75220;Central
SH-20395;Shahid Hopkins;Individual Customer;United States;Rochester;New York;14609;East
SC-20725;Steven Cartwright;Individual Customer;United States;Los Angeles;California;90045;West
CS-12250;Chris Selesnick;Business Customer;United States;Woodbury;Minnesota;55125;Central
LH-16900;Lena Hernandez;Individual Customer;United States;Park Ridge;Illinois;60068;Central
YC-21895;Yoseph Carroll;Business Customer;United States;Dallas;Texas;75217;Central
CY-12745;Craig Yedwab;Business Customer;United States;Monroe;Louisiana;71203;South
AH-10030;Aaron Hawkins;Business Customer;United States;Los Angeles;California;90004;West
AR-10540;Andy Reiter;Individual Customer;United States;San Francisco;California;94109;West
SS-20590;Sonia Sunley;Individual Customer;United States;San Francisco;California;94122;West
DW-13585;Dorothy Wardle;Business Customer;United States;Fayetteville;North Carolina;28314;South
NC-18625;Noah Childs;Business Customer;United States;Dallas;Texas;75217;Central
CD-11920;Carlos Daly;Individual Customer;United States;Wichita;Kansas;67212;Central
DW-13195;David Wiener;Business Customer;United States;Springfield;Oregon;97477;West
EH-13990;Erica Hackney;Individual Customer;United States;Houston;Texas;77041;Central
BD-11320;Bill Donatelli;Individual Customer;United States;Seattle;Washington;98103;West
KH-16630;Ken Heidel;Business Customer;United States;Akron;Ohio;44312;East
NH-18610;Nicole Hansen;Business Customer;United States;Oak Park;Michigan;48237;Central
AG-10495;Andrew Gjertsen;Business Customer;United States;Houston;Texas;77041;Central
RP-19855;Roy Phan;Business Customer;United States;Seattle;Washington;98103;West
NB-18655;Nona Balk;Business Customer;United States;Philadelphia;Pennsylvania;19134;East
JM-15580;Jill Matthias;Individual Customer;United States;Los Angeles;California;90045;West
DM-13525;Don Miller;Business Customer;United States;Houston;Texas;77070;Central
CC-12220;Chris Cortes;Individual Customer;United States;Philadelphia;Pennsylvania;19143;East
GA-14725;Guy Armstrong;Individual Customer;United States;Rogers;Arkansas;72756;South
CV-12805;Cynthia Voltz;Business Customer;United States;Los Angeles;California;90045;West
NC-18535;Nick Crebassa;Business Customer;United States;Seattle;Washington;98105;West
GR-14560;Georgia Rosenberg;Business Customer;United States;Wilmington;Delaware;19805;East
JG-15805;John Grady;Business Customer;United States;Provo;Utah;84604;West
EB-13750;Edward Becker;Business Customer;United States;San Francisco;California;94110;West
MC-17605;Matt Connell;Business Customer;United States;Los Angeles;California;90004;West
BM-11650;Brian Moss;Business Customer;United States;Lancaster;Ohio;43130;East
HF-14995;Herbert Flentye;Individual Customer;United States;Los Angeles;California;90004;West
ML-18265;Muhammed Lee;Individual Customer;United States;Seattle;Washington;98103;West
AH-10195;Alan Haines;Business Customer;United States;New York City;New York;10024;East
TZ-21580;Tracy Zic;Individual Customer;United States;Los Angeles;California;90045;West
DM-13345;Denise Monton;Business Customer;United States;San Francisco;California;94109;West
TS-21505;Tony Sayre;Individual Customer;United States;Clovis;New Mexico;88101;West
TB-21625;Trudy Brown;Individual Customer;United States;Wichita;Kansas;67212;Central
LC-16870;Lena Cacioppo;Individual Customer;United States;Chicago;Illinois;60653;Central
AM-10360;Alice McCarthy;Business Customer;United States;Omaha;Nebraska;68104;Central
JE-15715;Joe Elijah;Individual Customer;United States;Houston;Texas;77041;Central
CS-11950;Carlos Soltero;Individual Customer;United States;Philadelphia;Pennsylvania;19134;East
PF-19225;Phillip Flathmann;Individual Customer;United States;Los Angeles;California;90045;West
PJ-18835;Patrick Jones;Business Customer;United States;Richmond;Kentucky;40475;South
JF-15490;Jeremy Farry;Individual Customer;United States;Waterbury;Connecticut;6708;East
NM-18520;Neoma Murray;Individual Customer;United States;Los Angeles;California;90045;West
MH-17290;Marc Harrigan;Home Office;United States;Los Angeles;California;90036;West
SZ-20035;Sam Zeldin;Home Office;United States;San Francisco;California;94122;West
PR-18880;Patrick Ryan;Individual Customer;United States;Saint Petersburg;Florida;33710;South
FC-14245;Frank Carlisle;Home Office;United States;Lakewood;Ohio;44107;East
LH-16750;Larry Hughes;Individual Customer;United States;Chandler;Arizona;85224;West
RM-19675;Robert Marley;Home Office;United States;Los Angeles;California;90008;West
DM-13525;Don Miller;Business Customer;United States;Palm Coast;Florida;32137;South
EH-14185;Evan Henry;Individual Customer;United States;New York City;New York;10035;East
TC-21295;Toby Carlisle;Individual Customer;United States;Jupiter;Florida;33458;South
AI-10855;Arianne Irving;Individual Customer;United States;Glendale;Arizona;85301;West
JM-15535;Jessica Myrick;Individual Customer;United States;New York City;New York;10035;East
BE-11335;Bill Eplett;Home Office;United States;Houston;Texas;77041;Central
DR-12880;Dan Reichenbach;Business Customer;United States;New York City;New York;10035;East
TA-21385;Tom Ashbrook;Home Office;United States;Olathe;Kansas;66062;Central
KN-16705;Kristina Nunn;Home Office;United States;Sparks;Nevada;89431;West
PJ-18835;Patrick Jones;Business Customer;United States;Rockford;Illinois;61107;Central
MC-17605;Matt Connell;Business Customer;United States;Philadelphia;Pennsylvania;19143;East
BS-11755;Bruce Stewart;Individual Customer;United States;Edmonds;Washington;98026;West
PK-19075;Pete Kriz;Individual Customer;United States;San Francisco;California;94122;West
TS-21205;Thomas Seio;Business Customer;United States;Asheville;North Carolina;28806;South
BD-11725;Bruce Degenhardt;Individual Customer;United States;Los Angeles;California;90032;West
TS-21340;Toby Swindell;Individual Customer;United States;Scottsdale;Arizona;85254;West
ST-20530;Shui Tom;Individual Customer;United States;Houston;Texas;77095;Central
DB-13210;Dean Braden;Individual Customer;United States;San Francisco;California;94109;West
KF-16285;Karen Ferguson;Home Office;United States;San Diego;California;92105;West
JM-16195;Justin MacKendrick;Individual Customer;United States;Hamilton;Ohio;45011;East
TS-21505;Tony Sayre;Individual Customer;United States;Parker;Colorado;80134;West
YC-21895;Yoseph Carroll;Business Customer;United States;Fremont;Nebraska;68025;Central
Dp-13240;Dean percer;Home Office;United States;Maple Grove;Minnesota;55369;Central
SJ-20500;Shirley Jackson;Individual Customer;United States;Newark;Delaware;19711;East
KB-16240;Karen Bern;Business Customer;United States;Miami;Florida;33180;South
CS-12250;Chris Selesnick;Business Customer;United States;San Diego;California;92105;West
EB-13870;Emily Burns;Individual Customer;United States;Miami;Florida;33142;South
PB-19150;Philip Brown;Individual Customer;United States;Miami;Florida;33178;South
MT-18070;Michelle Tran;Home Office;United States;San Antonio;Texas;78207;Central
BF-11020;Barry Französisch;Business Customer;United States;Jacksonville;Florida;32216;South
CG-12520;Claire Gute;Individual Customer;United States;Houston;Texas;77070;Central
DH-13675;Duane Huffman;Home Office;United States;San Francisco;California;94122;West
SC-20440;Shaun Chance;Business Customer;United States;Philadelphia;Pennsylvania;19140;East
HG-15025;Hunter Glantz;Individual Customer;United States;Marion;Ohio;43302;East
MM-18055;Michelle Moray;Individual Customer;United States;New York City;New York;10024;East
TH-21115;Thea Hudgings;Business Customer;United States;Philadelphia;Pennsylvania;19140;East
JE-15745;Joel Eaton;Individual Customer;United States;Los Angeles;California;90036;West
PG-18820;Patrick Gardner;Individual Customer;United States;Smyrna;Georgia;30080;South
MB-17305;Maria Bertelson;Individual Customer;United States;San Francisco;California;94122;West
JD-16015;Joy Daniels;Individual Customer;United States;Chicago;Illinois;60653;Central
JH-15430;Jennifer Halladay;Individual Customer;United States;Medford;Oregon;97504;West
EN-13780;Edward Nazzal;Individual Customer;United States;New York City;New York;10009;East
KC-16255;Karen Carlisle;Business Customer;United States;Huntsville;Alabama;35810;South
MS-17980;Michael Stewart;Business Customer;United States;Philadelphia;Pennsylvania;19134;East
CK-12205;Chloris Kastensmidt;Individual Customer;United States;Santa Clara;California;95051;West
SJ-20125;Sanjit Jacobs;Home Office;United States;Long Beach;California;90805;West
EA-14035;Erin Ashbrook;Business Customer;United States;Los Angeles;California;90008;West
MG-17890;Michael Granlund;Home Office;United States;Santa Barbara;California;93101;West
AB-10255;Alejandro Ballentine;Home Office;United States;New York City;New York;10009;East
SC-20260;Scott Cohen;Business Customer;United States;Jacksonville;Florida;32216;South
TB-21355;Todd Boyes;Business Customer;United States;Cedar Hill;Texas;75104;Central
JK-16090;Juliana Krohn;Individual Customer;United States;Omaha;Nebraska;68104;Central
CK-12595;Clytie Kelty;Individual Customer;United States;Little Rock;Arkansas;72209;South
SS-20590;Sonia Sunley;Individual Customer;United States;Norfolk;Nebraska;68701;Central
MG-17890;Michael Granlund;Home Office;United States;Concord;New Hampshire;3301;East
JM-16195;Justin MacKendrick;Individual Customer;United States;Draper;Utah;84020;West
SG-20470;Sheri Gordon;Individual Customer;United States;San Francisco;California;94109;West
DB-12970;Darren Budd;Business Customer;United States;Houston;Texas;77036;Central
JW-15220;Jane Waco;Business Customer;United States;Montgomery;Alabama;36116;South
KD-16495;Keith Dawkins;Business Customer;United States;Jackson;Mississippi;39212;South
IL-15100;Ivan Liston;Individual Customer;United States;North Las Vegas;Nevada;89031;West
JE-15610;Jim Epp;Business Customer;United States;Atlanta;Georgia;30318;South
SU-20665;Stephanie Ulpright;Home Office;United States;Chicago;Illinois;60610;Central
EA-14035;Erin Ashbrook;Business Customer;United States;Columbus;Ohio;43229;East
RF-19840;Roy Französisch;Individual Customer;United States;Pasadena;California;91104;West
LC-17050;Liz Carlisle;Individual Customer;United States;Los Angeles;California;90004;West
PS-18970;Paul Stevenson;Home Office;United States;Clinton;Maryland;20735;East
PS-18970;Paul Stevenson;Home Office;United States;New York City;New York;10024;East
JO-15280;Jas O'Carroll;Individual Customer;United States;San Diego;California;92037;West
VP-21730;Victor Preis;Home Office;United States;New York City;New York;10011;East
GA-14725;Guy Armstrong;Individual Customer;United States;Lancaster;California;93534;West
EM-14140;Eugene Moren;Home Office;United States;Great Falls;Montana;59405;West
DB-13615;Doug Bickford;Individual Customer;United States;San Francisco;California;94110;West
ML-17395;Marina Lichtenstein;Business Customer;United States;Lakewood;New Jersey;8701;East
JH-15430;Jennifer Halladay;Individual Customer;United States;Cleveland;Ohio;44105;East
BP-11095;Bart Pistole;Business Customer;United States;Lawrence;Massachusetts;1841;East
SB-20185;Sarah Brown;Individual Customer;United States;Concord;New Hampshire;3301;East
SV-20785;Stewart Visinsky;Individual Customer;United States;Baltimore;Maryland;21215;East
DO-13435;Denny Ordway;Individual Customer;United States;Columbus;Ohio;43229;East
TB-21355;Todd Boyes;Business Customer;United States;Houston;Texas;77041;Central
BS-11380;Bill Stewart;Business Customer;United States;New York City;New York;10011;East
FM-14215;Filia McAdams;Business Customer;United States;Greensboro;North Carolina;27405;South
JL-15835;John Lee;Individual Customer;United States;New York City;New York;10024;East
AF-10870;Art Ferguson;Individual Customer;United States;San Francisco;California;94109;West
BG-11035;Barry Gonzalez;Individual Customer;United States;Monroe;Louisiana;71203;South
MB-17305;Maria Bertelson;Individual Customer;United States;Cincinnati;Ohio;45231;East
HW-14935;Helen Wasserman;Business Customer;United States;Seattle;Washington;98105;West
AB-10105;Adrian Barton;Individual Customer;United States;New York City;New York;10011;East
JP-15460;Jennifer Patt;Business Customer;United States;New York City;New York;10035;East
DV-13045;Darrin Van Huff;Business Customer;United States;Memphis;Tennessee;38109;South
CM-12190;Charlotte Melton;Individual Customer;United States;San Diego;California;92105;West
SC-20695;Steve Chapman;Business Customer;United States;La Crosse;Wisconsin;54601;Central
VW-21775;Victoria Wilson;Business Customer;United States;Los Angeles;California;90032;West
PP-18955;Paul Prost;Home Office;United States;Seattle;Washington;98115;West
DR-12880;Dan Reichenbach;Business Customer;United States;Miami;Florida;33180;South
RB-19465;Rick Bensley;Home Office;United States;Philadelphia;Pennsylvania;19143;East
NF-18385;Natalie Fritzler;Individual Customer;United States;Chesapeake;Virginia;23320;South
CR-12580;Clay Rozendal;Home Office;United States;New York City;New York;10009;East
SU-20665;Stephanie Ulpright;Home Office;United States;Ann Arbor;Michigan;48104;Central
SC-20050;Sample Company A;Home Office;United States;La Mesa;California;91941;West
ML-18040;Michelle Lonsdale;Business Customer;United States;Dearborn;Michigan;48126;Central
GM-14440;Gary McGarr;Individual Customer;United States;San Diego;California;92024;West
JK-15640;Jim Kriz;Home Office;United States;Lakewood;Ohio;44107;East
AT-10435;Alyssa Tate;Home Office;United States;Meriden;Connecticut;6450;East
AH-10690;Anna Häberlin;Business Customer;United States;Roswell;Georgia;30076;South
SJ-20125;Sanjit Jacobs;Home Office;United States;Seattle;Washington;98105;West
HM-14860;Harry Marie;Business Customer;United States;Morristown;New Jersey;7960;East
AG-10495;Andrew Gjertsen;Business Customer;United States;Alexandria;Virginia;22304;South
JB-16000;Joy Bell-;Individual Customer;United States;Salt Lake City;Utah;84106;West
AJ-10795;Anthony Johnson;Business Customer;United States;Apple Valley;California;92307;West
MM-18280;Muhammed MacIntyre;Business Customer;United States;New York City;New York;10009;East
TH-21235;Tiffany House;Business Customer;United States;Long Beach;California;90805;West
AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West
CL-12700;Craig Leslie;Home Office;United States;Aurora;Colorado;80013;West
JG-15310;Jason Gross;Business Customer;United States;Newark;Ohio;43055;East
SE-20110;Sanjit Engle;Individual Customer;United States;Seattle;Washington;98103;West
TG-21640;Trudy Glocke;Individual Customer;United States;Pocatello;Idaho;83201;West
SH-19975;Sally Hughsby;Business Customer;United States;Dallas;Texas;75081;Central
MC-17275;Marc Crier;Individual Customer;United States;Seattle;Washington;98105;West
PJ-18835;Patrick Jones;Business Customer;United States;Seattle;Washington;98115;West
ZC-21910;Zuschuss Carroll;Individual Customer;United States;Chicago;Illinois;60610;Central
SC-20680;Steve Carroll;Home Office;United States;Holland;Michigan;49423;Central
BP-11230;Benjamin Patterson;Individual Customer;United States;Broken Arrow;Oklahoma;74012;Central
RD-19585;Rob Dowd;Individual Customer;United States;Athens;Georgia;30605;South
KL-16645;Ken Lonsdale;Individual Customer;United States;Seattle;Washington;98105;West
CK-12205;Chloris Kastensmidt;Individual Customer;United States;Apopka;Florida;32712;South
RB-19705;Roger Barcio;Home Office;United States;Houston;Texas;77070;Central
KM-16225;Kalyca Meade;Business Customer;United States;Baltimore;Maryland;21215;East
AH-10465;Amy Hunt;Individual Customer;United States;San Francisco;California;94109;West
AG-10765;Anthony Garverick;Home Office;United States;Chicago;Illinois;60623;Central
EB-14170;Evan Bailliet;Individual Customer;United States;Laredo;Texas;78041;Central
PG-18895;Paul Gonzalez;Individual Customer;United States;San Francisco;California;94109;West
CA-12055;Cathy Armstrong;Home Office;United States;Cleveland;Ohio;44105;East
SS-20875;Sung Shariari;Individual Customer;United States;Marion;Ohio;43302;East
RP-19390;Resi Pölking;Individual Customer;United States;Fairfield;Connecticut;6824;East
SC-20440;Shaun Chance;Business Customer;United States;New York City;New York;10009;East
NW-18400;Natalie Webber;Individual Customer;United States;New York City;New York;10024;East
KW-16435;Katrina Willman;Individual Customer;United States;Chicago;Illinois;60653;Central
HR-14770;Hallie Redmond;Home Office;United States;New York City;New York;10035;East
AG-10900;Arthur Gainer;Individual Customer;United States;Richmond;Virginia;23223;South
BM-11650;Brian Moss;Business Customer;United States;Ann Arbor;Michigan;48104;Central
RD-19720;Roger Demir;Individual Customer;United States;Lafayette;Indiana;47905;Central
KB-16585;Ken Black;Business Customer;United States;Springfield;Oregon;97477;West
DW-13585;Dorothy Wardle;Business Customer;United States;San Francisco;California;94109;West
VG-21805;Vivek Grady;Business Customer;United States;Chicago;Illinois;60653;Central
DR-12880;Dan Reichenbach;Business Customer;United States;New York City;New York;10011;East
AH-10690;Anna Häberlin;Business Customer;United States;Houston;Texas;77095;Central
JP-15520;Jeremy Pistek;Individual Customer;United States;Madison;Wisconsin;53711;Central
DR-12880;Dan Reichenbach;Business Customer;United States;Milford;Connecticut;6460;East
JK-15625;Jim Karlsson;Individual Customer;United States;New York City;New York;10024;East
MV-17485;Mark Van Huff;Individual Customer;United States;Los Angeles;California;90049;West
BP-11155;Becky Pak;Individual Customer;United States;San Francisco;California;94109;West
DH-13075;Dave Hallsten;Business Customer;United States;Fairfield;California;94533;West
LH-16900;Lena Hernandez;Individual Customer;United States;Greenville;North Carolina;27834;South
DK-13090;Dave Kipp;Individual Customer;United States;Long Beach;New York;11561;East
SS-20410;Shahid Shariari;Individual Customer;United States;Buffalo Grove;Illinois;60089;Central
FP-14320;Frank Preis;Individual Customer;United States;San Diego;California;92037;West
LC-17050;Liz Carlisle;Individual Customer;United States;Richmond;Kentucky;40475;South
AS-10240;Alan Shonely;Individual Customer;United States;Springfield;Virginia;22153;South
HG-15025;Hunter Glantz;Individual Customer;United States;Fort Worth;Texas;76106;Central
BW-11065;Barry Weirich;Individual Customer;United States;Raleigh;North Carolina;27604;South
BH-11710;Brosina Hoffman;Individual Customer;United States;Hialeah;Florida;33012;South
JP-16135;Julie Prescott;Home Office;United States;Los Angeles;California;90032;West
JM-16195;Justin MacKendrick;Individual Customer;United States;Lake Forest;California;92630;West
FH-14365;Fred Hopkins;Business Customer;United States;Long Beach;New York;11561;East
MC-17575;Matt Collins;Individual Customer;United States;Seattle;Washington;98103;West
EB-13870;Emily Burns;Individual Customer;United States;Redding;California;96003;West
PM-19135;Peter McVee;Home Office;United States;San Antonio;Texas;78207;Central
AR-10345;Alex Russell;Business Customer;United States;Houston;Texas;77070;Central
SS-20875;Sung Shariari;Individual Customer;United States;Leominster;Massachusetts;1453;East
SC-20440;Shaun Chance;Business Customer;United States;Los Angeles;California;90032;West
EA-14035;Erin Ashbrook;Business Customer;United States;Springfield;Missouri;65807;Central
TP-21130;Theone Pippenger;Individual Customer;United States;Waco;Texas;76706;Central
BP-11290;Beth Paige;Individual Customer;United States;Los Angeles;California;90036;West
LM-17065;Liz MacKendrick;Individual Customer;United States;Auburn;New York;13021;East
KT-16465;Kean Takahito;Individual Customer;United States;San Francisco;California;94109;West
AP-10915;Arthur Prichep;Individual Customer;United States;Los Angeles;California;90008;West
